phase,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,1.5941821984010038,1.9750428230156913,-0.32289142893407363,1.3218626730114769,0.5398090198854113,,1.4041871262655803,2.0619384153553706,1.5202549379722632,-0.09967883384342408
0,-0.14270059417133457,2.017773025105167,,,-0.35313266130414567,-1.3031514410602327,-0.13187987631440926,0.854566800298152,-1.4741958633311998,-0.0033665676067729396
0,2.0288746366704147,-2.3422225286292675,0.1735950611928832,0.5983289038265551,0.6364906815050324,0.9931998247231737,-0.18847623124518034,,0.12605539270866667,0.4736096345285845
0,0.10838597179839066,-0.42668096201423805,0.7628481161737137,,,0.07481759152972009,,-0.09926673215489114,0.26804369413023255,0.7608826722856681
0,1.4412040794656154,2.119110893722711,-0.3918566950411937,-0.8692431071379183,-0.3758464224911796,-1.1389495480270904,-0.4425049616118997,1.1754930589830357,1.567291052895232,1.363240886398623
0,,-1.2246906901686787,-1.216139381144355,0.10862960285164859,0.7504466969196327,1.5580494220611247,1.6120247591672996,1.2467893667957628,0.8887437358327617,0.5227870679910215
0,1.3752637523504208,-3.150132185117686,1.6839550141792543,1.149641475636427,,1.0854691772495197,,-0.683021080513764,0.046738361994684105,-0.7121115431113975
0,-3.8071058526264245,,-0.8686781389317918,-0.6487747223397528,-0.22808392188147592,-0.35207280241629196,1.522759358428469,,0.19684790373283673,
0,0.056821552104913756,-3.1194149614780766,-1.4606022875882516,-1.6929013362639351,-1.0727813417634895,,,0.7204668966005525,0.2974087835691764,0.6273310557932993
0,-0.5709132170583949,,-0.7818029508367906,-0.23794738454915465,-1.4340002323047276,-1.1310432152186378,-0.6157522012082842,0.8494423701580002,1.7797956838492206,1.1360466467087988
0,,-1.3962775958709441,-0.0385064321555938,-1.0839603141087217,-0.9791940812772171,-1.628211128919529,-0.778925845847356,-0.9169178023545781,-1.8041769803598,-1.761718365645371
0,3.6685220518689614,2.540404835581806,2.6552356992718558,0.4097967607935877,-0.5228519599651467,0.22824372950381397,1.8441131896240952,1.1279657692380378,1.630326841564388,0.23710592894865812
0,0.19872078809246377,0.7356680379578417,-0.4150905594035659,,-1.5479541335708227,-1.1188955284512216,-1.0300647369015665,-0.8129567478205594,0.015780417811744978,0.2360355559118313
0,1.2853293236498298,-1.7657849934659704,0.20782423931592298,,1.070671680115194,-0.26927577141498515,-0.5406287114095049,-0.34526782123352023,0.31965195804073326,
0,2.24433791958338,-0.6135016294820089,-1.4242317019260076,-0.6674003159076386,0.33193127963270697,-1.1630481506440593,-2.0899527566383176,-0.2107150878363767,0.48267596986001005,0.9550198216302194
0,0.4031004252408098,1.1003898347865873,0.3858041976145925,0.17659492783757602,-0.23049409685485397,,-1.0276086640565814,-1.592561061961269,,-2.3380444862433687
0,3.0300685012420296,3.276752574227462,2.0479186121403616,0.9225690975603983,0.8336464268851045,0.9495340862761437,0.6258844981583942,0.8363073785744048,0.593023881624599,
0,,-1.0979664866561567,0.4346407143132725,0.5024914419367222,-0.9579734062828742,0.5071966521792611,0.1429250437596786,0.17009284870688113,0.39542547030433256,0.19436373763298176
0,-1.247555888808062,2.9451280844474987,1.236005785412894,1.474024891717321,1.774713467504664,1.859492574077318,2.606207936403875,1.1242942078483749,1.4158519838392802,1.849803630960059
0,-1.6412939820926673,,1.151820849284129,1.2090369860743773,,1.0848713423096616,1.0260531287769035,-0.8773738518418029,-0.8898636758362044,-0.6046244033372852
0,1.8686941514119408,0.04048931455984515,3.000713861798801,,0.42382616193709594,0.057377852664726274,-0.23136610144346698,,0.11888482899136366,-0.9538173858418636
0,1.0129705374560434,0.6714649682646584,-1.045566803986278,-1.6083046116214155,-0.22410815777569207,0.26539767772673833,0.8224927428071457,0.5974913438363644,-0.006100264874234604,0.1535503222086677
0,2.022847694416074,-0.8919459189606953,-2.3655585969594983,-1.5118193933977055,-0.21843950485875877,0.4325649146210069,0.4775165658921918,0.9783335399129555,1.4870042577246192,1.627457736988963
0,-2.633683451480895,0.34544336101476586,1.6659342840742821,1.520429327728751,0.725571063943979,0.39419630750719836,0.2759992701387863,-0.4635398404805348,-2.3868262204545716,-1.2726426815320948
0,-1.1746273196587445,0.10481532583727791,0.34418704185379695,-1.1426716776168258,0.23349921102441695,-0.3443373717285807,0.33517210945491904,-0.5891933326083129,0.7588757940154338,0.14440828887363122
0,1.5768142896218333,-0.019393020165844058,,-0.5033656528448758,-1.195113545221799,-1.1861675060009567,-0.544549998708273,-0.7678965064746189,-0.3289816200222162,-0.7937302687877819
0,-1.2450742951713198,-0.5568153962802014,-1.7708908910097654,0.3604256262892717,-1.233910837383615,-0.7307919256648748,-1.5293820423753854,-0.406025385917207,0.07003796002345752,-0.8547988340069923
1,,-1.353603597252539,-1.343068140765525,-0.6572616072035966,0.21908269721168971,0.833324972317308,-0.37576842505829083,-2.8931001781298242,-3.13999879666802,-2.4454590189517558
1,1.8788155151870074,1.4519521993863853,1.8744270342257232,,1.430259177344708,0.40788590384229306,0.805323837940233,0.45525475639327784,,1.075398311910383
1,1.1088256681324589,-0.7355691408988446,,-0.17519164528286918,0.7218691646461058,0.8432932244621539,,0.9268406378719077,1.6697880457989678,1.8592622581570684
1,-0.9371281769852717,1.2845003873014005,-0.8816741493744016,1.797791288958341,0.3685596083442431,,0.8492682546657842,0.12278804471116594,0.3575731567821934,-0.11303859013017828
1,1.4981599204564315,1.4211332223236013,1.5655510405661535,0.9196324756193118,1.952751116325544,1.42038283128171,1.3094768545188509,1.1968033080956295,1.045842710083079,0.5382137266712136
1,0.4635512303486805,0.5236938778247248,-2.3650791950060204,-1.0912499819538146,-1.3160341147795411,,-0.542165239739548,0.5293302212675464,0.928567392186285,-0.11425884505016698
1,0.49590672449480666,-0.546261870185574,1.0449527447777185,0.11797415525706817,0.215893465852981,-0.6374042415905837,-0.8536753507981402,-0.33060416580869756,0.05084689297108422,0.17253709461902553
1,2.0889230193328836,0.6745549815094717,2.2921456772230138,0.5053267603372192,0.4145938374168632,1.266112992582368,1.6786838592090227,0.26550026899310875,-0.1883130675772802,0.220002691888994
1,1.6610733480916113,,3.290881183937344,,2.8512771697143253,0.7289705095743038,0.7247741456597858,0.8411676851436057,1.8556555881760626,1.1358801351809689
1,3.155865374368054,-1.908925612233219,0.9046233335147649,1.699596178443573,,1.7281225459527836,1.065669869683921,1.0896803444187926,-0.5944425802928041,
1,,-2.451885012318335,-0.6389907890871801,0.4417687771340597,0.2919188553638351,0.9982724271008359,0.7070094012358737,-0.4215458049532776,,0.3237790365392048
1,,3.179903679271232,0.6635174561723386,-0.010167381288042477,0.26174188816781857,0.5113855921615996,0.9817480699139504,-0.5579901728996032,-0.43684900448885844,-0.9458205084623228
1,0.7936199482501096,-0.2907853777058824,,0.9066935780987616,,0.598471268688136,0.12401712929036189,0.6164557506444779,-0.2666038029494446,0.11962714972257893
1,,-2.4841426996650773,-0.25713142726007776,-1.4175182963912634,-1.0803734001915088,,-2.615430278476916,-2.684057198332695,-2.718499188538942,-2.8717472538169697
1,4.3540781045650485,-0.7706638724489865,0.031641807189036475,-0.11010801441829866,1.0936350930213834,1.398438023057714,0.5731634738558208,1.0587779870191167,1.1091013828846135,0.53301905910626
1,-1.8001080249658798,-4.725256600844399,-0.8102697365198642,-0.6046806817912538,-0.4890373051516991,-1.0671925535511897,-0.6095423575952689,0.2668698996793504,-0.26053719341562526,0.12970048133618273
1,1.7530081368638313,2.679531797243756,,1.4535467834307803,-0.12087129024945881,0.9753529353200027,,1.5412430262275665,-0.32851583310420696,-0.9793862494511648
1,-1.3062248640465275,-0.8380306850653143,,-0.7415499612540095,-0.4538918446836565,-0.2869484665032912,-1.0301190319133129,-1.7840741601401564,-1.36409113589858,0.22980988912903533
1,,-2.6962826929664665,-0.9955994060491399,-0.509715027691951,-0.9094557443116174,0.07750796939626371,0.25246867482863733,-0.5654871410756925,-0.9072074327670965,
1,-0.2418371751417201,-2.88324570527693,0.9155831808490994,1.224283682413145,,0.41593223895564274,0.15888607459480916,,-0.14148448551606477,-2.0731113990848242
1,,-0.009415282767291736,0.34430747386643856,-0.6961287220913619,-1.3895606687811104,-1.4354434246336722,-0.3073710926584989,-0.271679467361698,-0.2695805398318262,-0.6616671416306112
1,0.2235858482446672,,0.15381335756199274,0.18774649981107994,-1.0787012128261988,-0.6897951912708086,-0.37262234340349576,,-1.044930531970208,-1.518585653262131
1,,1.888728533575984,1.0147032930829085,1.4972128729308125,-0.037554935892906066,-0.270659580649378,-1.9442548116821403,-2.585851557105078,-2.3678303832189997,-1.5538369059242227
1,-0.21388480019743367,,-0.27275786523238094,0.057558002632665015,-1.1259272728473693,0.658295208062127,-0.4190717302036483,-0.1897246742786478,-0.1302958066914557,0.4731728928965591
1,-0.6903332858130112,-1.0514792756378812,0.8417141050278532,,-0.7334886357132683,-0.5854313193268356,-2.0559843056590017,-2.744856763041039,-2.3395445330843687,-0.8416132331980587
1,-0.9855775910014561,2.395965385797737,-0.5286896824019026,,-0.9663196033607284,-1.7336701918891355,-0.48532360986112044,0.49612240209287073,1.139557503726281,1.7438217031277727
1,-0.4300091759322199,-1.8015992721605236,-1.4283972951437098,-2.1121090285819926,-1.6824347552518188,-0.8803636621305474,0.23651042831773586,-0.4385608335954923,0.39536640948557755,-0.939008117804368
1,-0.4929323388816697,-1.3337222065013523,-3.1290350252676284,-1.4752134340716831,-2.217249970723348,-1.8659908986008142,-1.6736901339917916,-0.44491851676462063,-0.7842065323208777,-0.4853093269043078
1,1.1978173941248385,-1.557852147369679,-1.4000255663952001,-0.22880178240875115,-0.21581399766086662,0.6078389728834563,0.6102919846697602,0.8050271733148971,1.4474790577411845,0.9788304914014786
1,-0.13674901032401507,0.5606927922990095,-0.6123336637405906,0.8167631830220468,1.7197622976870204,1.9399917810171994,2.0488236831822486,1.0273768374626626,,0.8026344355737739
1,0.05043111024895087,,1.1293558523452518,0.6428336586245779,,0.5021386585559786,0.20668866674380643,1.0473511914002855,2.1502940182478842,1.6326058383257107
1,-0.30051656560377343,-0.3810938784107258,0.1813282068427508,0.9705480195959973,,0.7999196847525133,0.26861879302976566,,-0.14653380426918475,0.0698720981095342
1,1.633309530137586,0.6299216006136561,1.096254578431354,1.0976294571616727,0.8113024407025651,0.5452612080307294,-1.5282007945983278,-1.1711331485387797,-3.23028114749076,
1,0.6593110442864933,0.7188339632710401,-0.34701912567093063,-0.538828291810278,-0.784720041506505,-1.3653487394844683,,-1.0299974929614233,-2.725613165121136,-1.5963373437457535
1,-1.4839247734577865,,,-1.9117474859330168,-0.9667843576067716,0.17002103845470393,0.14526766368393096,-1.5076850248383173,-0.15066554764905182,1.1892139216255826
1,,-0.7049024808813312,0.22327675912234488,0.466684176112632,-0.058025886265630336,0.7990533503597496,1.0086504262675968,0.20108367526191526,1.2712643004282924,
1,-0.4682348259142879,1.2006791204745302,,1.9407698698445348,1.6140826772697687,1.2060720310629798,0.9481877109944916,1.2659617731664363,1.3295828919457862,0.38388819466335744
1,-1.1408512740469159,,-1.0583073618188417,-0.2567843950090478,0.6416466190299165,1.6265522630250566,1.8119942506754358,1.1376167140959936,-0.06328890393652216,-1.0006829134002149
1,0.09632764068890451,0.39540670511370873,0.30111586635723725,0.4121934052544464,-0.5095254402638493,0.8777080748711088,-1.453931144873423,-2.111592407044016,-1.5603259663393287,-1.628844578127056
1,0.2004444653787828,1.4035071134485773,0.5185551811294273,1.2347247500566239,1.1444130243974013,0.761926546505585,-0.3742903979769162,0.8341133553842056,0.37567655785997284,0.37791104508294887
1,-0.4361864373346613,0.7686689254374043,-2.4033761909113234,-0.10363167419109814,0.21489584582756954,-0.14112140160169223,-1.3612167849322752,,0.5435132407538066,
1,1.8732069258000543,-0.347816574660779,1.3149635402140778,0.3476283025834445,0.3302682131199193,,-0.6599786506903164,0.0600028303202938,-0.3886253007994073,1.6167279000334158
1,,-0.19221418449843675,0.46294749584993605,1.625167130135881,1.2057418228498569,0.5243396809273149,0.08052063267564613,-0.03717213180901149,0.5312748492394098,0.9284150053052723
1,1.3978733102922838,-0.4167183166703042,-1.9446483283252973,,-0.2193684885817401,,,0.910224453983447,1.1164062711806835,
1,1.210784620262102,-0.060399940988925656,-1.2814864285540661,-1.6890160064539954,-0.8886585126516949,0.3961800217406664,-1.8458321922762666,0.9217711788841759,0.23755171091676314,
1,3.2370149350615867,0.4772951586431165,1.2909323452361965,2.591189696801791,1.372576927932275,0.5401791471657931,0.8405207747141653,-0.23630331574462007,-0.471089405311988,0.42226579478738263
1,-2.7635610165268694,-0.5321427901203996,-0.6186666469806462,-1.6298054494126226,-1.0006149437422491,-1.1205014286896235,-0.8466137338838403,-0.48759394663340866,-1.2078212701993147,-1.49434997221527
1,0.4709111457442629,,-0.7107759394100681,-0.4875114472432571,0.04102154121328009,1.267936130572499,1.0032392537982036,-0.05385897875893289,,-0.3826508725911317
1,-2.40538799737606,-0.3177549256254926,-0.6728985436708353,0.686470674909599,0.022514043791733888,0.03908098035163815,0.46069418586923355,1.347069534451535,1.357214717210768,0.9976045687505485
1,1.8869541590381338,-2.282421472888814,-2.948561497517319,,-1.1091678214178646,-0.942639787565707,-0.380946104462192,-0.5950036780896495,0.13293571106582058,0.5544151317820595
