phase,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0,-1.5360449310281032,-4.347374085533281,-0.9259448493278049,-0.8636357710822533,-0.4106969718248955,-0.24797886124881993,-0.66712185685147,-1.1995073721094947,0.4512288972886144,-0.11789185627885873,,-0.35481792717361044,-0.5342852919012036,0.02632758840074284,-0.7080276142210399,0.9220545936633052,0.9071538791435682,-0.5266057644251589,0.3149811279961327,0.23947525253647348,0.9748597226917634,0.12008231747101782,-0.20662805781914476,0.9468552954979373,0.3755805785275462,,0.7200832710274451,-0.3979878840442569,-2.794210049189747,-1.7555733129819218
0,-3.1893333726449495,-1.1253547641438972,0.5189958264693474,-1.152057811601294,-0.7223320022633213,1.3388848660295067,1.402086827211254,0.9813123478315448,0.776777089475184,-0.12021855441289067,0.93641028549766,-0.8891153023537117,-2.0484901753970663,-0.12501987233439968,1.496473033932753,0.4025365647235837,,-0.6646112751063699,-0.7180625834909807,-0.9231535519558819,,0.6661141980542783,0.21581248310632364,0.1577877609297917,,-0.7489740507325382,-2.0257332688080663,-1.2846212752507034,-0.5902310525908719,-1.2466023690508607
0,0.2819798049565592,0.9433712839477996,,-1.5901434666180345,-0.16287151826362384,-0.3734795930521049,0.15962492462136943,1.1441336260736834,1.6695517991217854,1.502363100055862,0.041353688070929866,1.0933153430773819,,0.12045164041637554,0.7075634268149094,0.4000985400328327,2.132650953871816,0.09516918975211924,-1.3240715069024729,0.28397173737040177,1.0121843304342097,-0.7953296578502465,-0.4180998642023999,-1.133081879549348,-0.29951290130758856,1.369039742394217,1.024756485227191,-0.2887064609535487,0.14926057094566836,-0.5385595517684545
0,3.9676098171994476,1.973651283032332,1.091865635779583,2.6060638897123605,-0.5195568634398848,0.8666878336418862,0.98264385950158,-0.36276134204965027,-1.2928405255742355,0.5292838383112816,-0.5755893536366135,-0.6880140413175225,-0.44967562131314054,-0.07508241028541472,0.7617255197559233,-0.07562974092715043,-0.8487168853693282,-0.5890476719065719,-0.9843667640042751,-0.43434956335345665,-0.3108628767327748,,-0.6725292849878108,0.09815458070106951,0.32112359220405473,0.4417802400107912,0.30672860558674364,0.8259135488233825,0.16808610695769463,0.507177739444555
0,,-2.142564448074777,,,-0.7484671493857628,-0.7643900776561272,-1.2852447812010257,-0.767400050445147,,0.9978236303397041,0.0037894438384370294,0.11437615396224018,-0.2138877050660719,1.2128853340495624,0.9832382120332086,-0.2235070619094978,-0.20381973951864535,,-0.45088984660953624,0.45385147882119514,-0.5383160050029533,-0.331562918214985,-1.4213034460098637,-1.2290687850608368,0.15049895402713684,,-1.6666894230564284,-1.605991172105702,-0.17721987631718306,-0.18279253980599575
0,0.05691871567279334,0.4644488030327225,-0.3340929915929431,1.0708532357345157,,-0.04454085495210476,,-0.15262395635972592,-0.37067194016143407,-0.5478230169654793,-1.0387745904485608,-0.40111598548961397,-0.458219263110166,1.0275222961101167,0.4387745345964769,,-0.04068167231047012,2.2485058021178426,,2.1457160814618224,-0.7179599575629603,0.41074965405242275,,2.4131477761274454,1.269574395865235,1.269670924118845,1.8916058141058127,0.411843772650284,1.3775781765603703,2.384438482938346
0,-1.697481502029645,1.6194487556223878,1.1701741054990162,0.05130322674266325,0.36241315197680735,-0.5315414030347305,0.053883929361539545,0.6794266309733183,,1.2900841247382937,0.7560604132792421,,0.7495122476110745,-0.2575681243247091,0.020389091650661634,-2.4234732193078736,0.13102309330586526,2.1099765852251826,-0.9154763563301842,0.9259280815364757,0.7632587929081796,0.7218664827491761,0.01893658820399393,0.01552615004198975,,0.855191102801404,0.6099682443843643,-0.4973787633578401,,-0.35242062616993597
0,3.144942368420187,0.7402758978349192,0.5356681016815282,0.30919571375403654,0.4105685461195275,0.09020258725465102,0.5418430830018061,0.06575633791889307,,,0.3297016758804873,-0.39227880839548673,-1.0137733291575,-2.3054330550610738,1.4329269097856467,,0.8068380555398674,-0.40419673467287115,-0.6961995383237282,-0.6685049995619546,-0.954933253566142,-0.5647111884749489,-0.5144966197126929,,,1.137866555282481,-0.48854555379851233,1.4638465207857276,-0.05361407865696177,
0,3.803091668793317,0.7388703183120467,,-0.5657735457424635,-0.40625873699900084,,0.9331216498476084,0.20812338124722626,-0.5659829885611073,-0.17754830079003817,0.12364686351682713,-0.8248704288379128,-0.34314388019365893,0.33920473959219083,-0.743106967036835,0.4513607985352723,0.9958595732541609,1.3185043668129428,-0.12071293564685258,-0.6510747673748117,,-0.24072871238115554,-0.36826338479304327,-0.5391163058667139,-0.37866283382155536,0.1122389554396423,0.7325019851659723,0.41195268917710975,-0.07221440717055205,-1.3505251992469631
0,2.8957687825206615,-0.9590056508853748,3.3171455569481973,,1.7812783149440548,-0.2611315550438397,-0.08631585502340042,0.7525732352272901,0.5348691566162671,0.9148867939574172,-0.6383010760997087,-1.0255826113253175,0.7734491561709977,-0.4190501306765404,0.5648215645118579,1.05527672360385,1.1474851650845295,-0.3681254242890942,0.029515956322036893,-1.4407175477602927,0.2752797003310185,0.8666594970611782,0.40823254407847925,-0.5781275714159959,0.5931569059695151,-0.29338000152492294,-2.2202860344021396,-1.496694786861438,0.32300509827263646,1.2517916292248166
0,-0.1553722059268756,-2.009918178340674,1.103927109590243,,-1.3522764366961368,-1.4507211713239379,-0.3119654862091234,0.07519191899476109,0.3944213198174221,-0.04414555797623772,0.9779808657172911,,1.362781540843685,0.2918495651506537,1.49399084724128,0.11293414469844121,0.8043923529817476,0.3877971879743896,2.163038318041683,-0.22253486602439818,-0.07630344698410098,-0.029292262039575037,0.10245666723292286,0.2851290957534369,-0.5193291311126692,-0.6532278407113444,-0.7481943969343093,0.9274582693527711,1.3282708603966624,
0,-4.822709245650005,1.0170262704387862,0.3028098392089582,-0.1602037309449727,1.3655419283708308,0.9182256225578944,0.6614164558529483,,2.0302799148913526,1.7184399261872343,0.5650724431064625,-0.47218743123970935,-0.24384040331186743,0.8217340120363577,0.7061662047571311,1.7655975590208737,1.0915579403584152,-0.2637981882972971,-0.6365880524381172,,1.0234172968016593,-0.7381651885760381,-1.2333845994271448,-0.7752209749483594,-1.3257634884679925,-1.9220366024679483,-0.16296061962582245,0.12376002867008705,-1.00482676801438,-1.0224636507569898
0,,1.596935295815814,6.526785099016089e-05,1.1291582486553802,1.662274505078734,0.4819455375714026,0.1890325539764278,1.2454344938526019,-0.8712357103972522,,0.11058180279946847,0.4255986301324418,0.5477776483353374,-0.9098352102222542,-0.6049184560791501,-1.6230828815096234,-1.6212786577817133,-2.186338325924292,0.1777842286604657,,1.4332908685613441,0.4904322305696388,-0.3114493092072164,0.4732155126445606,-0.6487149736347719,-1.675426108438573,-1.9687986854300377,-1.3695212455548658,-0.8745734030417452,0.06238128499301722
0,0.17578822883869605,-0.7349417276600316,-2.032054442037068,-1.6150809672537425,,0.4806047831139923,1.4849719126556187,0.42102752213437244,1.1184998170728062,1.645383531132731,1.9885679343446256,2.005385252186394,0.29861386249944155,0.16735484771420617,0.3269451338118992,-1.0357058772839014,0.2668355481455506,0.6095446954542839,2.071799550032487,,,,-0.19632410687984728,-0.76348538305373,-1.264799217875382,-0.6847835882307923,-2.1056642473823355,-1.8454224314188037,-0.9041208924431399,-0.6326711712834752
0,-1.1996709909856678,,0.8836036591140481,1.3647655714474813,-0.22303811359247538,-0.8406285269025472,,0.05487909034942195,-1.425300988737427,,1.9771406466221755,0.27417685453797547,1.197069113994322,0.4815902491220149,0.7093895762588364,-1.1472599814629736,-0.9322592546366916,-0.9146991864328516,-2.1541286059821396,-0.808410461580239,-0.3105972515332305,-2.2055107449465536,-1.784467099259674,-1.5302892102601853,-2.49174019511173,-1.4284808596172909,-0.6508598171188342,-0.9922093210700389,0.22456825543541106,-0.18507563251850762
0,-0.20222468245809674,,-0.2846255013050277,-1.2510851015618465,0.1888302323584354,0.1398716558967931,,,-0.5029717661598208,,0.6817470051053092,-0.0504858450022719,-1.7939754458391586,,-0.5505967796673349,-2.3328626074925642,-1.6023799311514522,-1.8579999829865648,-0.973090606050152,-1.2031949053839053,-0.051577719634995446,-0.11037752974931991,,,2.229358884742446,,1.3940096184645778,2.133864103236422,0.09632049719813597,-1.2774146268500324
0,0.3933845776264603,,-0.32597475910715973,0.8927501965038581,-0.6293013305111033,-0.8470508091285279,-0.7143084243216609,-0.40254401487192804,0.9822260192722138,0.041215729585514504,0.6149239381209668,0.3880977132651169,0.45947160691751454,-0.062192108715763195,-0.3620618318890518,1.553560861621442,0.3085524423677656,0.97469938745952,1.4150314793952483,0.6357746122832205,0.33404213616022793,1.38754393759804,1.9753948768111935,1.0841669299188583,,-0.33241177260067506,1.0699533341691612,1.4462535140743613,1.1105412896733242,0.9077584433522896
0,0.9206516208385344,-0.18340011231699513,-0.9683916877547492,-0.05886324833331344,-0.36726753335660683,-0.8056517535797879,-0.4970625584092371,0.8596475734161276,-0.04479258464187227,0.4473659264915778,-1.629118073734024,-0.2911644422623067,,2.4292058509136836,,-1.269788864592726,0.052311272066637444,-0.8731444614096293,0.16054650653999264,1.1479386538266405,0.39416225490111206,-1.4992317545366662,0.8639836893909786,0.48459421157016336,-1.0171695425541936,-0.5300129448912054,-0.1929168643385912,-0.9226585687595253,,0.38875306507337815
0,,-4.016458310239578,1.6356810821423806,1.1669993189497745,-0.22704324467360348,-1.0785085235452887,,,-0.4276252043337468,0.23948504731159123,0.585962942989618,0.4278606345632973,0.29429872020385855,0.690847286780057,,2.2898600117005388,1.1901620042184395,1.5605330250066476,0.660209360477661,-0.5823777187016058,0.10892537799615977,,-0.4129977881777936,,0.9490500690440562,1.0609557419764262,0.42288405482785296,2.086535876593424,1.0784356107205095,0.6579332902897443
0,0.40438715198129577,-1.641685675589986,-0.6954157499893314,0.9858706498246284,-1.1060882706328024,-1.416266067257125,0.6522269419431601,-0.18254192691079507,-0.6279313180668384,-1.0435858352096021,-0.9917027246741,-1.5248674656451908,0.15911044537126456,0.7734958835134583,,-0.20831087600147583,0.7005815809700404,1.6371909571597416,1.8481072934643263,1.646711692799891,2.0293213866246056,-0.40669862990612754,0.1958615952087089,-0.18930331412184886,0.381130773952287,-1.4359410094429732,-1.6630178281157635,-0.7762915086426772,,-1.172110680779149
0,-1.17808378159341,2.1729280861958387,-2.1341679510405713,-0.22768606439228753,-1.5246744144009265,-1.2271295743216555,-0.7541458758782373,-0.31106418045640166,-0.7515356499576201,-0.7929790883221172,-0.6675720812797026,-0.6858095110100028,0.5345270043157844,-0.35545763124521507,0.08407416748966037,,-0.07989286616752647,,,0.6107367234251583,0.9611966313002435,-0.6172450354163901,0.01441989380787727,0.14429142100529416,-0.2922199520919333,0.6959932373431271,0.9925006196000582,1.2550763127771773,,2.2679731693883336
0,-0.3811913449801297,,-0.680551848330821,-0.8630803407506994,-1.2077457487277812,0.2533803200424537,0.476689291307398,0.1584391053349293,-0.9317974008402718,1.5014601972703832,-0.25096417145584826,-1.3572289377065598,1.1063524380670724,0.21751811640990795,-1.2287135444781354,0.40123585728673905,1.643054395061828,-0.3553305438004913,-0.6599669891010975,1.0129345815866386,1.6296312475597312,0.06639612341246012,,2.113751394962404,1.0069773092774383,1.9965101092355622,1.06373780008174,1.796175674718286,-0.5698367713431475,-0.9554042784081953
0,-3.1458865503114453,-1.1853818259210323,,0.3461541268152115,0.05367901081160979,0.5238160929916299,1.0354830520512361,0.21272358265138888,0.2774308830714912,-0.7801926893940527,-0.7738527531658305,-0.9680229829788934,-1.421468369386116,-0.8402688049521875,-0.35865955954590156,-0.25788397915453554,-0.270822487126055,0.09920112799202627,0.3502345000337458,-0.9915873917469938,0.17332382477730704,-0.11175511670100843,-0.2661266542382643,0.2593798114328986,-0.31845209003440894,-1.4722708906322501,-1.092385581219161,0.7711188443854355,-1.008116079125491,-1.3007208073778993
0,-2.6433195088980095,,,-0.22599140873298026,0.7113661010052926,-0.5938520318684732,0.08728477431093289,0.11623825535943844,-0.35597138776068943,0.3508801570547758,-0.179100494703604,0.6318447054301741,0.8481454974712818,-0.08802637991068836,0.3228786513145864,1.517253875772146,1.7649727517056002,1.4005887456137853,0.6630167778184438,1.151767970600278,0.09368865762782293,0.5828200183494792,1.4485229556689923,,1.0331183447964083,1.798041156328358,0.7754232649893117,0.6571935144171424,1.6187438008608281,-0.005278228675547597
0,-1.056387903519649,1.786648729275129,-1.1759862084447472,-1.422906337905654,-0.5745399229990619,-1.4237992519241058,-0.7581744575323954,-0.28646693506609855,-0.12273689295689079,-0.03603568512621516,-0.12423598483458824,0.6154691781492165,0.5098104271916272,-0.5054123107434383,-0.8377233458699319,-0.0031135057526287136,0.9568115562343642,0.6544540372804332,1.6494033436355595,1.8693305197048287,0.2713908134952213,0.8234426811211394,0.5395596193322272,0.5960651677265949,0.14272485988851216,,-1.2193251211671006,-0.7657534090712684,,-2.108717204323153
0,1.8548842310288043,3.0275010222043743,0.8234317353970914,-1.3527880973519457,-1.9915912120784331,-1.003273344815106,-1.812312528731348,-0.7564002148523983,-2.083111206691724,-0.6577280927632504,-2.068140794024144,,,-0.40695714410079264,0.7279804932289872,0.1355369983209655,-0.08412220991813842,0.6858807979490198,,,-0.1193032045026319,,0.4835344517677252,1.0650383555390366,,1.8336158960155016,1.5067817709444722,1.0022059957660718,-0.31129512147136523,0.20603092517489666
0,-0.17379521521784042,0.29719843917670646,-2.38318221042087,-0.4992024228469536,0.7368011672684692,-0.33468238242199994,0.01772883541288713,1.8903603484158666,1.3344743526296559,-0.29711355425431657,-0.7266390996881714,0.5944798331588387,-1.0575943620878494,-0.5713746971373158,-0.5724914989868294,0.8689806559116526,0.05595587806516009,0.1540416210438686,-0.05706932114699927,0.4864807307210036,0.8452323532117935,0.4826542399510362,1.0878865230610635,-0.39045415784321136,0.09177019147181151,-0.38435604326137063,-0.14934204598656595,0.5265644087493007,-0.5441011281967547,0.03733315079023282
0,-2.631215494000368,-1.6094974746927695,-0.979953125985156,1.2186576868181211,-0.6612723157030351,0.3092035733933487,0.6156750620587688,-0.4718515633963839,-1.0104477209282643,-1.2661128537846393,-0.7007450509310392,-0.4845730134080774,0.1794444985297163,0.1403236298249413,-0.47895343672968227,-0.27772383870130607,-0.13658241823297523,-0.7546151265995734,-0.8036333302831794,0.31759397685461055,-0.8613969685489056,-1.914200700075784,-0.6275634151582945,-0.40595451330325644,-0.48680923277505156,,-0.4597476113494028,0.8026503288621438,0.12191855259551083,0.43975800608942767
0,-1.4896816169977725,-3.250029814302967,-2.463339423442218,-0.4069865328764737,,-1.5985644212027046,0.032646426575870705,0.22963461603214827,-2.272111396577372,-0.027684951220161118,-0.6374826738275566,-2.044716763438535,-0.7045860045931318,-1.244816270761139,0.805532502809537,-1.1037659064338128,,-0.9166755580605301,-1.4256928096517951,-1.359743546556465,-1.86552122079006,-1.5486839179157288,-2.3497067215252407,-1.119602102985375,-0.39231289316085366,0.48008824395880445,0.00888398947722404,-0.9421079696103115,-0.3132995393734376,-0.8075142865463886
0,3.8493363227911095,-1.8073969446440166,0.17524572007463252,-1.386764002082803,-1.0451490005099375,0.8767765789517717,0.4021440305852312,0.8749533953773945,0.9579092392647286,-1.0793065888629558,0.18246098551347775,-0.7646153058372519,-1.4691885440150363,0.47923111638488175,-0.4630521855948805,-0.07333763507751295,-0.4911341648567477,-0.29337813164229437,0.36267061296098974,-0.4553217791768131,0.6745560532400703,-0.7619096214630252,1.2884251419301318,-0.06275961544258381,-0.7923758069407472,-1.4158661262001482,-0.8398872401791799,-1.2451887929350856,-1.3542196021218151,-0.8606749111904
0,2.893374063713161,1.2433239802182583,-1.7942147810953861,,1.3969151134943976,1.4612753174386697,-0.4107024840014806,0.0035387485677891707,0.4496955481354407,0.34193550325376176,-0.9836053762135213,-1.6128515457146024,-0.26790499631732634,1.3885603267705806,0.22484394647236702,-0.6515310296821801,0.5226997708940647,2.063326422866155,,-0.043422791201615143,-1.019572590055019,0.14796597860526173,0.7377170514547715,0.15866923259829677,1.2496589332652857,-0.407601174256685,-0.9503307012809475,0.044841877108974214,-0.6514694030967589,-2.1876187028101377
0,1.7098133326154983,-0.8409151616435664,0.05131298800314899,0.320957960826878,0.8327217290113327,0.35706302853116906,-1.2217067872688376,,-0.7832586988504421,0.8169261086802514,,-0.9299475529510933,-1.859623339452382,-1.0869554760681897,-1.043582289614087,-1.1211776318293782,0.9446423743189547,-0.4532269576079122,-1.7469470398933478,-0.15989805131467394,0.04160693990191263,-1.5496647784239854,-0.496049333980013,-0.22247994450076888,0.9187413529155467,0.23546941789289183,0.34681322047263585,-1.2312159451906908,,-1.379387455147064
0,-1.6305145151563432,-1.1076867883575496,-0.8874729314813947,0.13811486070387882,-1.0681807288744878,0.3555331457276855,0.5723787423613339,0.1405158356444898,0.44741633497056016,,-0.5089708426415233,2.0576777175574232,0.1200038514047063,0.9309208356629491,,-0.3838078250155936,-0.9401458546290234,0.9318387944506268,0.8969935385586401,,0.6886666966527891,-0.3690725448223821,0.5274817371338207,0.20946346168176172,0.26614412967158246,0.8381493639425275,1.2333522971926525,-0.6130329964975912,-2.1935826026371563,-0.9637702772152341
0,0.3079727876863729,-0.3793230057273277,-2.255793608700356,0.10963328850880884,-0.8662186773139879,0.5787956835333581,0.7033121245403243,-0.2675859456547022,0.06847584384927032,1.9834623615959572,3.7511145242677686,0.784940863444952,-0.37045456162686746,0.46960625874949197,-0.16171808648625677,-0.8301858234527655,-1.2450352026938303,0.32147688905333677,-0.5048401423743667,-0.8864142780209047,-1.288009712530349,0.0690760997721013,0.07394592809159904,-0.8877134824963625,-2.1960301570409944,-1.2036810534832576,-2.158522651119642,0.5499677757324775,0.5834472335901383,-0.22179818722156297
0,2.0725581649885085,-0.03725850118266737,-0.8277605143738103,-0.30297883284272237,-0.23962743157139962,,-0.2957404058580815,1.5821225209187255,1.6570753792958235,1.0696478864240129,0.37413639126434844,-0.027277689585937355,0.48317471842622667,-1.0323790759399527,-0.2759857898247501,2.483105809384184,1.0548861178891364,-0.06662019505241724,-1.2457704987714946,-0.7893696956862721,,-1.374084649189161,0.36858290881197464,-1.8928827275893405,-1.16238558106653,-0.38868258448394766,-0.05043938378533689,-0.0936834169286262,0.27078682974076274,1.8252353561253365
0,-0.21120031438504477,1.1298612554660585,0.8899097103209812,-0.7062901817327173,-0.058666092836215405,0.711217085754829,0.979381304674632,1.832883529683347,0.06317891738404506,0.10794875816184202,-0.6659571575484543,-0.17317020075394282,0.3791540435071276,-0.7527678818930544,-1.828062541978417,-1.1436839365505604,-2.2845779243306037,-0.8953187344067931,-0.41571847049328875,-0.8419439576954241,-1.6391699892000082,0.041214280608466915,0.4664903167930729,-0.4950172810851317,-0.5765368649108698,1.3107833571685399,0.6163320657161023,0.13424828644671052,1.236377999698009,0.9403172265739447
0,0.04910399316225098,-3.5364880655322253,-2.7102798609758567,-1.1093136116471936,-1.6352097054624253,,-1.2526340411438124,0.10377033059190785,-1.1642019546729212,,-2.885696408175135,-1.2591936117961333,0.7042188410222282,0.66196033604903,0.2487907052925905,0.20836648286859422,0.8393341219363454,1.0157046137742367,-0.3918387335614239,0.07443109079969673,0.24464875495501776,-0.8175983942394177,-0.949654194111819,-1.0671903761420864,-2.1257870321506553,-1.1613063969343074,0.05401825670988139,0.28866755366420577,-0.5053151136706135,0.4744747971592955
0,-1.530425937461352,1.8922886987226455,4.087298908706574,1.9420463249300788,2.2680089087416975,1.1074085298232907,1.766504399306659,-0.73282647404402,-0.5844001988614296,-1.6573916841020928,-1.0189132373343301,-0.5634230066908655,-1.0146105225798676,-1.309831582896793,-0.4718812474122899,1.2221558720876116,-1.5823977593734164,-0.10463138191831953,-1.4101209556733756,-1.0930616610631558,-1.1861818873991783,,,0.7864665098070922,,0.5794088659725375,1.3583846183262982,,0.799684420233827,-0.5000338581706825
0,0.3103392156785614,0.9838451681651081,3.2591704849671603,0.849825607793747,0.4452402459513522,-0.6407669895596365,-0.5452722144433583,-2.2283069170847893,-0.5985604581552981,-3.1985326344655967,-1.099141181984536,-0.058423373365875914,-0.2983471471851992,-0.8338149559917499,0.4425862067602629,0.7968817746819782,-0.6490633065483961,-1.9560453966181774,,-0.07586641890874249,0.20152433736713946,-1.4009127251563074,-0.5929729060140281,0.4866535919787012,0.1060220067526214,-0.009434093528445174,0.5994893395509592,0.5330832196168201,0.6042374185686742,0.8992988301474293
0,-0.7922018446628865,-0.45526203204251303,,0.04328529834392115,0.931822170419177,0.8916066553361267,1.5961969564479717,0.7382548441788992,1.1010004734110486,1.283624150092827,,0.3655325414871752,0.4093526445094222,-0.26369540807675035,0.824273885935569,1.5808821735996557,1.7178133335395387,0.9945942191438186,0.6434517377581451,0.1724045051890561,-0.7890616014054213,-2.729464187162474,-2.3817891812688314,-1.924476515882584,-0.7017919466378031,-0.8960609396013445,,-0.0726496298638522,0.8312628706824147,-1.0484902480810279
1,3.580861582257234,2.6774321334237787,-1.4780190873947263,2.9131708483815686,0.6751199947849262,0.9925380708408751,2.2841210785872255,1.7115175809924785,2.836171804836305,3.0387608638580037,1.6815027040457302,0.3420608970153125,3.0017998732213007,2.5552785098280713,3.1325556317025995,2.3035915571077115,0.8048806814991394,2.3951948536765064,1.9147051421638293,2.417974493618922,1.8123325780529702,3.1028107492395445,2.7929573476548,,2.689758100029281,2.8772195229191033,2.477855699820525,1.3715040175428506,-0.07576935638425941,1.489831672412266
1,1.1862095756225395,-0.6031158355167459,2.8422349477169186,1.2250362605019658,2.24839252912399,3.5008255423010772,4.0436538100920725,3.14783280882612,3.647287226802803,4.8349192361551765,1.765829968074216,1.6623632526283383,1.3239641727760794,0.885805785924911,1.7260595198592195,1.984621936474735,2.4082769744994743,2.274324074471367,2.7112365485291012,2.195738458418454,2.114138246066794,1.4261109028120926,1.0750540252188978,0.46486936542947377,2.053560024887193,3.2059119790979906,2.426319752422266,,2.5636986810786797,2.6029463632441114
1,2.364126667341595,2.8824444948253714,0.6511891670377365,2.18020944767374,3.2317077648620662,,2.8235070210935245,1.940578941702557,1.3568517290628788,1.678083693800021,2.149863711450628,2.0826299556534633,1.3054172190332507,2.833831931007106,2.8537384288072136,0.6920481535355782,0.9936323235678961,1.44625000603505,2.3500815486401874,0.6238622119254127,2.0328156735385554,2.4022260379552836,1.5928555694518838,2.005735294772324,0.027014805136522435,0.026253074004405796,-0.11295384412949616,1.3279074267768385,0.5989763157889294,
